sourceTaxonId,sourceTaxonIds,sourceTaxonName,sourceTaxonRank,sourceTaxonPathNames,sourceTaxonPathIds,sourceTaxonPathRankNames,sourceTaxonSpeciesName,sourceTaxonSpeciesId,sourceTaxonGenusName,sourceTaxonGenusId,sourceTaxonFamilyName,sourceTaxonFamilyId,sourceTaxonOrderName,sourceTaxonOrderId,sourceTaxonClassName,sourceTaxonClassId,sourceTaxonPhylumName,sourceTaxonPhylumId,sourceTaxonKingdomName,sourceTaxonKingdomId,sourceId,sourceOccurrenceId,sourceInstitutionCode,sourceCollectionCode,sourceCatalogNumber,sourceBasisOfRecordId,sourceBasisOfRecordName,sourceLifeStageId,sourceLifeStageName,sourceBodyPartId,sourceBodyPartName,sourcePhysiologicalStateId,sourcePhysiologicalStateName,sourceSexId,sourceSexName,interactionTypeName,interactionTypeId,targetTaxonId,targetTaxonIds,targetTaxonName,targetTaxonRank,targetTaxonPathNames,targetTaxonPathIds,targetTaxonPathRankNames,targetTaxonSpeciesName,targetTaxonSpeciesId,targetTaxonGenusName,targetTaxonGenusId,targetTaxonFamilyName,targetTaxonFamilyId,targetTaxonOrderName,targetTaxonOrderId,targetTaxonClassName,targetTaxonClassId,targetTaxonPhylumName,targetTaxonPhylumId,targetTaxonKingdomName,targetTaxonKingdomId,targetId,targetOccurrenceId,targetInstitutionCode,targetCollectionCode,targetCatalogNumber,targetBasisOfRecordId,targetBasisOfRecordName,targetLifeStageId,targetLifeStageName,targetBodyPartId,targetBodyPartName,targetPhysiologicalStateId,targetPhysiologicalStateName,targetSexId,targetSexName,decimalLatitude,decimalLongitude,localityId,localityName,eventDateUnixEpoch,argumentTypeId,referenceCitation,referenceDoi,referenceUrl,sourceCitation,sourceNamespace,sourceArchiveURI,sourceDOI,sourceLastSeenAtUnixEpoch
no:match,no:match,USNMENT00714298,,IXODES | IXODES | IXODES MALAYENSIS,,genus | subgenus | species,IXODES MALAYENSIS,,IXODES,,,,,,,,,,,,,,,,USNMENT00714298,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:327851,EOL:327851 | GBIF:2436271 | INAT_TAXON:46283 | IRMNG:10592859 | ITIS:573220 | NCBI:9395 | WD:Q581661,Tupaia glis,species,Animalia | Chordata | Mammalia | Scandentia | Tupaiidae | Tupaia | Tupaia glis,EOL:1 | EOL:694 | EOL:1642 | EOL:8705 | EOL:8707 | EOL:28385 | EOL:327851,kingdom | phylum | class | order | family | genus | species,Tupaia glis,EOL:327851,Tupaia,EOL:28385,Tupaiidae,EOL:8707,Scandentia,EOL:8705,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,CAMERON HIGHLANDS  MT. BRINCHONG,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714288,,IXODES | IXODES ANDINUS,,genus | species,IXODES ANDINUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00714288,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,PHYLLOTIS andium,,MURIDAE | PHYLLOTIS | PHYLLOTIS andium,,family | genus | species,PHYLLOTIS andium,,PHYLLOTIS,,MURIDAE,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,ANCASH DEPARTMENT CHIQUIAN PROV.,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714286,,IXODES | EXOPALPIGER | IXODES ANDINUS,,genus | subgenus | species,IXODES ANDINUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00714286,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,PHYLLOTIS andium,,MURIDAE | PHYLLOTIS | PHYLLOTIS andium,,family | genus | species,PHYLLOTIS andium,,PHYLLOTIS,,MURIDAE,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,-10.1538888888889,-77.3213888888889,,,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714283,,IXODES | IXODES TAGLEI,,genus | species,IXODES TAGLEI,,IXODES,,,,,,,,,,,,,,,,USNMENT00714283,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,IRMNG:11275960,IRMNG:11275960,Pudu pudu,species,Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Pudu | Pudu pudu,IRMNG:11 | IRMNG:148 | IRMNG:1310 | IRMNG:11174 | IRMNG:115925 | IRMNG:1032242 | IRMNG:11275960,kingdom | phylum | class | order | family | genus | species,Pudu pudu,IRMNG:11275960,Pudu,IRMNG:1032242,Cervidae,IRMNG:115925,Artiodactyla,IRMNG:11174,Mammalia,IRMNG:1310,Chordata,IRMNG:148,Animalia,IRMNG:11,,,,,,,PreservedSpecimen,,,,,,,,,,,,40 DEG. S. LAT.  NR. VALDIVIA CITY,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714248,,IXODES | EXOPALPIGER | IXODES ANTECHINI,,genus | subgenus | species,IXODES ANTECHINI,,IXODES,,,,,,,,,,,,,,,,USNMENT00714248,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:323719,EOL:323719 | GBIF:2435370 | INAT_TAXON:40184 | IRMNG:11023881 | ITIS:552600 | NCBI:9283 | WD:Q194186,Antechinus stuartii,species,Animalia | Chordata | Mammalia | Dasyuromorphia | Dasyuridae | Antechinus | Antechinus stuartii,EOL:1 | EOL:694 | EOL:1642 | EOL:7625 | EOL:7628 | EOL:39477 | EOL:323719,kingdom | phylum | class | order | family | genus | species,Antechinus stuartii,EOL:323719,Antechinus,EOL:39477,Dasyuridae,EOL:7628,Dasyuromorphia,EOL:7625,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,NADGEE AUG 1972,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714208,,IXODES | AFRIXODES | IXODES PROCAVIAE,,genus | subgenus | species,IXODES PROCAVIAE,,IXODES,,,,,,,,,,,,,,,,USNMENT00714208,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,DENDROHYRAX ADOLFI-FRIEDERICI,,DENDROHYRAX | DENDROHYRAX ADOLFI-FRIEDERICI,,genus | species,DENDROHYRAX ADOLFI-FRIEDERICI,,DENDROHYRAX,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,KISENYI,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714098,,IXODES | IXODES TAMAULIPAS,,genus | species,IXODES TAMAULIPAS,,IXODES,,,,,,,,,,,,,,,,USNMENT00714098,,PreservedSpecimen,,,,,,,,female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,SCIURUS NEGLIGENS,,SCIURUS | SCIURUS NEGLIGENS,,genus | species,SCIURUS NEGLIGENS,,SCIURUS,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,RANCHO DEL CIELO,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714078,,IXODES | IXODES EASTONI,,genus | species,IXODES EASTONI,,IXODES,,,,,,,,,,,,,,,,USNMENT00714078,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:1037786,EOL:1037786 | GBIF:5706760 | INAT_TAXON:74677 | ITIS:970612 | WD:Q1764765 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Myodes_gapperi_Vigors_1830 | http://treatment.plazi.org/id/A376D2DD2A781546E5C1768BD29E186A,Clethrionomys gapperi,species,Animalia | Chordata | Mammalia | Rodentia | Muridae | Clethrionomys | Clethrionomys gapperi,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:103453 | EOL:1037786,kingdom | phylum | class | order | family | genus | species,Clethrionomys gapperi,EOL:1037786,Clethrionomys,EOL:103453,Muridae,EOL:8698,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,SPEARFISH CANYON  KENNEDY AREA NO. 1,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714058,,IXODES | IXODES BISHOPPI,,genus | species,IXODES BISHOPPI,,IXODES,,,,,,,,,,,,,,,,USNMENT00714058,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2438147,EOL:328441 | GBIF:2438147 | INAT_TAXON:44902 | IRMNG:11384905 | ITIS:180349 | NCBI:42415 | WD:Q941564,Sigmodon hispidus,species,Animalia | Chordata | Mammalia | Rodentia | Cricetidae | Sigmodon | Sigmodon hispidus,GBIF:1 | GBIF:44 | GBIF:359 | GBIF:1459 | GBIF:3240723 | GBIF:2438146 | GBIF:2438147,kingdom | phylum | class | order | family | genus | species,Sigmodon hispidus,GBIF:2438147,Sigmodon,GBIF:2438146,Cricetidae,GBIF:3240723,Rodentia,GBIF:1459,Mammalia,GBIF:359,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,SAVANNAH,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714036,,IXODES | SCAPHIXODES | IXODES HOWELLI,,genus | subgenus | species,IXODES HOWELLI,,IXODES,,,,,,,,,,,,,,,,USNMENT00714036,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2494360,GBIF:2494358 | GBIF:2494360 | INAT_TAXON:9617 | IRMNG:10594367 | IRMNG:1206756 | ITIS:179214 | ITIS:179215 | NCBI:190693 | NCBI:217134,Leucosticte tephrocotis,species,Animalia | Chordata | Aves | Passeriformes | Fringillidae | Leucosticte | Leucosticte tephrocotis,GBIF:1 | GBIF:44 | GBIF:212 | GBIF:729 | GBIF:5242 | GBIF:2494358 | GBIF:2494360,kingdom | phylum | class | order | family | genus | species,Leucosticte tephrocotis,GBIF:2494360,Leucosticte,GBIF:2494358,Fringillidae,GBIF:5242,Passeriformes,GBIF:729,Aves,GBIF:212,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,NORTHERN YOSEMITE NATIONAL PARK,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714030,,IXODES | IXODES SHAHI,,genus | species,IXODES SHAHI,,IXODES,,,,,,,,,,,,,,,,USNMENT00714030,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2436951,GBIF:2436951 | GBIF:2482424 | GBIF:7237083 | IRMNG:1377235 | IRMNG:1377236 | IRMNG:1383367 | ITIS:179719 | NCBI:34923,Ochotona,genus,Animalia | Chordata | Mammalia | Lagomorpha | Ochotonidae | Ochotona,GBIF:1 | GBIF:44 | GBIF:359 | GBIF:785 | GBIF:5467 | GBIF:2436951,kingdom | phylum | class | order | family | genus,,,Ochotona,GBIF:2436951,Ochotonidae,GBIF:5467,Lagomorpha,GBIF:785,Mammalia,GBIF:359,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,LANTANG VALLEY,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714024,,IXODES | PHOLEOIXODES | IXODES OCHOTONAE,,genus | subgenus | species,IXODES OCHOTONAE,,IXODES,,,,,,,,,,,,,,,,USNMENT00714024,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:133021,EOL:133021 | GBIF:2436982 | INAT_TAXON:43188 | IRMNG:11415224 | ITIS:180109 | NCBI:9978 | WD:Q469908,Ochotona princeps,species,Animalia | Chordata | Mammalia | Lagomorpha | Ochotonidae | Ochotona | Ochotona princeps,EOL:1 | EOL:694 | EOL:1642 | EOL:1686 | EOL:1688 | EOL:10826 | EOL:133021,kingdom | phylum | class | order | family | genus | species,Ochotona princeps,EOL:133021,Ochotona,EOL:10826,Ochotonidae,EOL:1688,Lagomorpha,EOL:1686,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,SALMON ARM,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714017,,IXODES | IXODES THOMASAE,,genus | species,IXODES THOMASAE,,IXODES,,,,,,,,,,,,,,,,USNMENT00714017,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q41631,EOL:8714 | GBIF:5534 | IRMNG:104841 | ITIS:179927 | WD:Q41631 | doi:10.11646/zootaxa.4522.1.1 | http://taxon-concept.plazi.org/id/Animalia/SORICIDAE_Fischer_1814 | http://treatment.plazi.org/id/03A0BE3B641BFFAEFF4FFF0EFC2A5551,Soricidae,family,|  | Soricidae,WD:Q834919 | WD:Q16635184 | WD:Q41631,|  | family,,,,,Soricidae,WD:Q41631,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,LOITA PLAINS,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714012,,Ixodes | Ixodes DAVEYI,,genus | species,Ixodes DAVEYI,,Ixodes,,,,,,,,,,,,,,,,USNMENT00714012,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2475224,GBIF:2475224 | IRMNG:1118412 | ITIS:553751 | NCBI:119413 | WD:Q654783,Tauraco,genus,Animalia | Chordata | Aves | Musophagiformes | Musophagidae | Tauraco,GBIF:1 | GBIF:44 | GBIF:212 | GBIF:1444 | GBIF:5258 | GBIF:2475224,kingdom | phylum | class | order | family | genus,,,Tauraco,GBIF:2475224,Musophagidae,GBIF:5258,Musophagiformes,GBIF:1444,Aves,GBIF:212,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,KAIBIBICH,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714009,,IXODES | AFRIXODES | IXODES BREWSTERAE,,genus | subgenus | species,IXODES BREWSTERAE,,IXODES,,,,,,,,,,,,,,,,USNMENT00714009,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,ATILAX PALUDINOSIS,,ATILAX | ATILAX PALUDINOSIS,,genus | species,ATILAX PALUDINOSIS,,ATILAX,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,NAMULONGE  BUGONDA,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00714005,,IXODES | EXOPALPIGER | IXODES JONESAE,,genus | subgenus | species,IXODES JONESAE,,IXODES,,,,,,,,,,,,,,,,USNMENT00714005,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2439182,GBIF:2439182 | IRMNG:11038859 | ITIS:633379 | WD:Q1770134,Thomasomys laniger,species,Animalia | Chordata | Mammalia | Rodentia | Cricetidae | Thomasomys | Thomasomys laniger,GBIF:1 | GBIF:44 | GBIF:359 | GBIF:1459 | GBIF:3240723 | GBIF:2439159 | GBIF:2439182,kingdom | phylum | class | order | family | genus | species,Thomasomys laniger,GBIF:2439182,Thomasomys,GBIF:2439159,Cricetidae,GBIF:3240723,Rodentia,GBIF:1459,Mammalia,GBIF:359,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,4 KM. S. AND 6.5 KM. E. TOBAY (LA CAROMOTO),,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,UMMZ | ummzi | a14aa46d-1aba-4511-8ded-28b19075e517,,Animalia | Arthropoda | Arachnida | Acari,,kingdom | phylum | class | subclass,,,,,,,,,Arachnida,,Arthropoda,,Animalia,,a14aa46d-1aba-4511-8ded-28b19075e517,,UMMZ,,,,,UBERON:0000113,post-juvenile adult stage,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:514949,EOL:514949 | GBIF:10626309 | GBIF:2182727 | GBIF:2183577 | GBIF:8326529 | INAT_TAXON:60598 | IRMNG:11048098 | IRMNG:11251478 | IRMNG:1199370 | IRMNG:1212407 | ITIS:1116981 | ITIS:1117557 | NCBI:6944 | NCBI:6945 | WD:Q1497962 | WORMS:762202,Ixodes scapularis,species,Animalia | Arthropoda | Arachnida | Ixodida | Ixodidae | Ixodes | Ixodes scapularis,EOL:1 | EOL:164 | EOL:165 | EOL:217 | EOL:219 | EOL:53325 | EOL:514949,kingdom | phylum | class | order | family | genus | species,Ixodes scapularis,EOL:514949,Ixodes,EOL:53325,Ixodidae,EOL:219,Ixodida,EOL:217,Arachnida,EOL:165,Arthropoda,EOL:164,Animalia,EOL:1,,,,,,,,,,,,,,,,31.068566,-81.41343,,Jekyll Island,,https://en.wiktionary.org/wiki/support,University of Michigan Museum of Zoology Insect Division. Full Database Export 2020-11-20 provided by Erika Tucker and Barry Oconner. Accessed at <https://github.com/EMTuckerLabUMMZ/ummzi/archive/c647b02d0ba797c566e8fb30bc1d6b326a5e8084.zip> on 19 Apr 2021.,10.15468/tmxd7n,,University of Michigan Museum of Zoology Insect Division. Full Database Export 2020-11-20 provided by Erika Tucker and Barry Oconner.,EMTuckerLabUMMZ/ummzi,https://github.com/EMTuckerLabUMMZ/ummzi/archive/c647b02d0ba797c566e8fb30bc1d6b326a5e8084.zip,,2021-04-16T22:54:01.196Z
no:match,no:match,Ixodes woyliei,,Ixodidae,,family,,,,,Ixodidae,,,,,,,,,,,,,,,,,,nymphs,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,Peramelemorphia: Thylacomyidae,,Thylacomyidae,,family,,,,,Thylacomyidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wiktionary.org/wiki/support,"Guglielmone AA, Petney TN, Robbins RG. Ixodidae (Acari: Ixodoidea): descriptions and redescriptions of all known species from 1758 to December 31, 2019. Zootaxa. 2020 Nov 5;4871(1): zootaxa.4871.1.1.",10.11646/zootaxa.4871.1.1.PMID:33311340.,,"Seltmann, Katja C. 2020. Biotic species interactions about ticks manually extracted from literature.",ParasiteTracker/tick-interaction-database,https://github.com/ParasiteTracker/tick-interaction-database/archive/09944e1a7283c2ff8514b1860e8299c527517040.zip,,2021-04-17T04:03:01.188Z
no:match,no:match,Ixodes woyliei,,Ixodidae,,family,,,,,Ixodidae,,,,,,,,,,,,,,,,,,nymphs,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,Diprotodontia: Protoroidae,,Protoroidae,,family,,,,,Protoroidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wiktionary.org/wiki/support,"Guglielmone AA, Petney TN, Robbins RG. Ixodidae (Acari: Ixodoidea): descriptions and redescriptions of all known species from 1758 to December 31, 2019. Zootaxa. 2020 Nov 5;4871(1): zootaxa.4871.1.1.",10.11646/zootaxa.4871.1.1.PMID:33311340.,,"Seltmann, Katja C. 2020. Biotic species interactions about ticks manually extracted from literature.",ParasiteTracker/tick-interaction-database,https://github.com/ParasiteTracker/tick-interaction-database/archive/09944e1a7283c2ff8514b1860e8299c527517040.zip,,2021-04-17T04:03:01.188Z
no:match,no:match,Ixodes woyliei,,Ixodidae,,family,,,,,Ixodidae,,,,,,,,,,,,,,,,,,Adults,,,,,,female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,Diprotodontia: Protoroidae,,Protoroidae,,family,,,,,Protoroidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wiktionary.org/wiki/support,"Guglielmone AA, Petney TN, Robbins RG. Ixodidae (Acari: Ixodoidea): descriptions and redescriptions of all known species from 1758 to December 31, 2019. Zootaxa. 2020 Nov 5;4871(1): zootaxa.4871.1.1.",10.11646/zootaxa.4871.1.1.PMID:33311340.,,"Seltmann, Katja C. 2020. Biotic species interactions about ticks manually extracted from literature.",ParasiteTracker/tick-interaction-database,https://github.com/ParasiteTracker/tick-interaction-database/archive/09944e1a7283c2ff8514b1860e8299c527517040.zip,,2021-04-17T04:03:01.188Z
